[16:10:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:51:24] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:51:39] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:51:54] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:52:09] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:52:24] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:52:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:52:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:53:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:53:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:53:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:53:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:54:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:54:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:54:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:54:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:55:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:55:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:55:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:55:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:56:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:56:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:56:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:56:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:57:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:57:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:57:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:57:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:58:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:58:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:58:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:58:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:59:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:59:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:59:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[18:59:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:00:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:00:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:00:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:00:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:01:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:01:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:01:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:01:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:02:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:02:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:02:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:02:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:03:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:03:25] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:03:40] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:03:55] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:04:10] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:04:34] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:04:49] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:05:04] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:05:19] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:05:34] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:05:49] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:06:04] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:06:19] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:06:34] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:06:49] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:07:04] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:07:19] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:07:34] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:07:49] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:08:04] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:08:19] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:08:34] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:08:49] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:09:04] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:09:19] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:09:34] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:09:49] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:10:04] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:10:19] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:10:51] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:11:06] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:11:21] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:11:36] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:11:51] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:12:06] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:12:21] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:12:36] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:12:51] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:13:06] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:13:21] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:13:36] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:13:51] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:14:06] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:14:21] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:14:36] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:14:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:15:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:15:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:15:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:15:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:16:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:16:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:16:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:16:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:17:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:17:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:17:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:17:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:18:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:18:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:18:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:18:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:19:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:19:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:19:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:19:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:20:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:20:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:20:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:20:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:21:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:21:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:21:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:21:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:22:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:22:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:22:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:22:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:23:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:23:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:23:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:23:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:24:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:24:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:24:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:24:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:25:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:25:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:25:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:25:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:26:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:26:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:26:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:26:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:27:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:27:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:27:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:27:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:28:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:28:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:28:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:28:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:29:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:29:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:29:37] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:29:52] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:30:07] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:30:22] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:30:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:31:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:31:23] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:31:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:31:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:32:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:32:23] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:32:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:32:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:33:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:33:23] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:33:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:33:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:34:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:34:23] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:34:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:34:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:35:08] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:35:23] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:35:38] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:35:53] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:36:09] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:36:24] 循环异常，5秒后重试: invalid syntax (realtime_quotes.py, line 124)
[19:36:39] 循环异常，5秒后重试: cannot import name 'is_trading_time' from 'realtime_quotes' (D:\quant_framework\realtime_quotes.py)
